#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,839670.94,606367.44,3424963.50,0.00,1016178.78,1074706.94,854164.26,890447.10
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,755477.25,635795.63,3201008.44,0.00,918924.76,1074706.94,855838.75,895211.42
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,736235.88,648656.44,3137769.97,0.00,900063.51,1074706.94,856953.42,899735.57
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,808382.06,564722.63,3230168.81,0.00,993113.07,1074706.94,860194.37,903900.33
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,791274.44,578855.44,3227469.91,0.00,977027.29,1074706.94,863000.00,908002.09
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,705502.88,603755.44,2950641.63,0.00,875539.74,1074706.94,863294.07,911911.46
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,686237.13,618857.63,2937793.38,0.00,855950.83,1074706.94,863125.81,915641.68
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,750573.25,535356.44,2989299.00,0.00,940791.84,1074706.94,864810.05,919091.11
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,726311.50,542613.31,2882666.13,0.00,914999.58,1074706.94,865910.46,922503.01
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,640676.63,564381.75,2666916.25,0.00,811212.01,1074706.94,864736.92,925768.51
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,620591.19,572365.75,2628465.69,0.00,789853.26,1074706.94,863132.28,928960.02
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,678495.50,481794.19,2637083.13,0.00,867740.20,1074706.94,863222.76,931821.62
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,649368.00,485709.94,2576557.19,0.00,834793.12,1074706.94,862638.76,934756.77
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,561283.88,508323.72,2298404.00,0.00,725177.20,1074706.94,859958.45,937485.60
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,535131.31,514481.50,2257771.19,0.00,694857.13,1074706.94,856797.51,940112.77
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,593269.94,431504.44,2272692.31,0.00,774214.17,1074706.94,855243.55,942645.40
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,571143.31,439072.50,2224242.25,0.00,749078.68,1074706.94,853282.76,945084.49
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,484790.69,460830.16,2031061.63,0.00,639013.77,1074706.94,849397.13,947435.11
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,461960.41,469360.09,1991547.69,0.00,612009.53,1074706.94,845123.30,949726.46
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,512644.25,379113.09,1961618.39,0.00,682526.04,1074706.94,842309.17,951889.54
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,488834.16,386720.78,1918776.75,0.00,654091.18,1074706.94,839072.06,954001.84
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,406178.34,406212.09,1682896.91,0.00,546249.43,1074706.94,834067.57,956064.76
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,388837.59,415655.31,1651675.69,0.00,525581.34,1074706.94,828883.96,958058.34
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,436683.25,325336.97,1673750.69,0.00,593149.39,1074706.94,825113.29,959924.18
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,418213.19,335475.81,1651930.19,0.00,570943.02,1074706.94,820979.05,961791.20
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,336782.19,352759.31,1375901.16,0.00,462106.03,1074706.94,815235.18,963598.45
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,316132.38,358561.59,1334792.96,0.00,435972.43,1074706.94,809266.70,965346.97
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,357215.69,268194.03,1349355.94,0.00,495074.20,1074706.94,804511.01,967002.27
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,332468.16,271304.34,1285189.56,0.00,463113.37,1074706.94,799309.19,968643.35
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,251653.84,288468.25,1041569.88,0.00,352320.83,1074706.94,792600.72,970235.16
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,230995.83,293643.91,998566.86,0.00,325075.45,1074706.94,785532.27,971814.66
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,268721.56,200839.39,1045869.94,0.00,379979.88,1074706.94,779926.53,973236.89
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,245081.45,203908.92,978877.41,0.00,348310.07,1074706.94,773708.54,974698.69
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,166134.67,221987.70,738192.91,0.00,237334.65,1074706.94,765927.92,976149.41
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,147978.80,229516.95,692351.99,0.00,212458.43,1074706.94,758263.18,977514.29
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,180822.17,136600.84,672807.43,0.00,260872.38,1074706.94,751690.16,978798.69
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,158876.13,140125.42,612170.23,0.00,230398.88,1074706.94,744434.02,980133.69
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,83411.69,159078.63,388870.16,0.00,121568.82,1074706.94,736152.32,981391.15
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,67159.11,167987.84,341910.65,0.00,98372.54,1074706.94,727783.59,982615.60
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,92182.01,70340.16,341247.91,0.00,135702.77,1074706.94,720115.13,983808.34
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,71219.62,74010.96,284263.41,0.00,105369.71,1074706.94,712254.92,984970.58
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8112.72,104472.91,52377.08,0.00,12063.02,1074706.94,703415.21,986103.48
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2392.00,122617.16,14025.50,0.00,3574.78,1074706.94,694604.47,987218.96
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,1074706.94,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,1074706.94,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,1074706.94,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,1074706.94,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,1074706.94,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,1074706.94,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,1074706.94,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,1074706.94,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,94229.54,0.00,94229.54,94229.54,94229.54,94229.54,94229.54,94229.54
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,288863.44,194772.47,1087402.88,0.00,290308.01,290308.01,290308.01,290308.01
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,376260.06,296137.91,1492067.57,0.00,380065.24,380065.24,335679.80,335679.80
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,386969.34,417034.53,1664644.25,0.00,392904.15,392904.15,355169.25,355169.25
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,449983.50,484765.28,1836125.19,0.00,459160.14,459160.14,380975.47,380975.47
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,580169.94,448076.75,2306478.13,0.00,594894.46,594894.46,422431.21,422431.21
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,625402.44,500817.69,2412497.34,0.00,644608.10,644608.10,460535.20,460535.20
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,592690.56,574001.88,2547262.59,0.00,613949.40,644608.10,482379.65,486745.10
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,602535.31,605999.94,2685780.13,0.00,627255.82,644608.10,500437.19,506421.33
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,746720.00,527603.06,2909727.69,0.00,781254.15,781254.15,531559.44,536880.38
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,763936.31,564961.94,3109149.50,0.00,803277.07,803277.07,558668.77,563458.84
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,716863.31,637245.44,2978800.63,0.00,757562.05,803277.07,576712.21,585214.95
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,718688.44,664570.50,3072855.44,0.00,763343.56,803277.07,592391.28,603534.55
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,844260.69,580930.69,3395614.13,0.00,901168.01,901168.01,615840.78,626137.80
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,853724.94,609607.50,3411165.19,0.00,915842.63,915842.63,637234.30,646797.02
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,789139.06,665169.44,3181097.47,0.00,850852.01,915842.63,651599.40,664889.47
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,798421.13,702921.25,3340851.38,0.00,865227.07,915842.63,665046.87,680686.52
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,911612.31,615034.44,3629553.00,0.00,992791.39,992791.39,684028.22,698762.09
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,911622.75,641737.44,3668669.92,0.00,997839.06,997839.06,701568.07,715478.42
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,846818.25,697785.06,3614655.75,0.00,931607.70,997839.06,713745.08,730425.01
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,852298.06,729349.50,3655125.00,0.00,942392.65,997839.06,725251.31,743882.09
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,951204.94,642227.31,3858421.00,0.00,1056915.71,1056915.71,740672.76,758437.26
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,950073.25,674299.69,3970370.25,0.00,1061013.40,1061013.40,755363.65,772313.47
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,868491.13,710032.63,3695667.38,0.00,974825.02,1061013.40,764986.88,784972.76
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,863310.69,731813.63,3732245.50,0.00,974033.04,1061013.40,773951.06,796809.75
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,949792.13,639398.94,3895298.25,0.00,1076745.94,1076745.94,785509.66,807495.76
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,936571.13,657999.06,3838523.72,0.00,1067143.87,1076745.94,796437.24,817942.84
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,859997.88,699097.75,3750638.13,0.00,984974.23,1076745.94,803626.61,827811.62
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,850021.06,715644.19,3555328.50,0.00,978432.35,1076745.94,809849.90,836673.97
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,937563.25,627717.69,3781169.38,0.00,1084435.40,1084435.40,818988.57,844919.90
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,920541.25,645959.50,3796723.94,0.00,1070265.81,1084435.40,827615.03,853142.57
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,840667.44,681326.88,3445930.50,0.00,982304.79,1084435.40,832590.74,860582.27
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,826113.44,695748.56,3476242.31,0.00,970142.11,1084435.40,836872.94,867551.19
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,911528.81,611196.63,3625852.38,0.00,1075819.92,1084435.40,844075.38,874088.61
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,888809.44,626643.69,3574844.38,0.00,1054268.85,1084435.40,850225.74,880243.45
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,805511.88,661794.44,3434497.02,0.00,960311.35,1084435.40,853388.72,886110.30
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,786783.50,673584.19,3297841.00,0.00,942741.74,1084435.40,855886.84,891655.05
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,858771.25,581792.13,3472127.25,0.00,1034048.53,1084435.40,860586.29,896740.10
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,846781.75,601061.88,3437719.53,0.00,1024784.33,1084435.40,864944.57,901722.06
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,761800.13,630325.19,3213559.81,0.00,926615.62,1084435.40,866539.17,906446.40
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,742636.31,643263.38,3152179.59,0.00,907888.12,1084435.40,867581.36,910932.58
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,814931.88,560096.13,3241946.75,0.00,1001159.65,1084435.40,870760.87,915062.38
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,797705.00,574109.19,3240978.84,0.00,984967.45,1084435.40,873503.43,919129.71
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,711209.00,598899.94,2962190.13,0.00,882621.11,1084435.40,873717.24,923006.27
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,691843.88,613902.88,2949503.63,0.00,862944.14,1084435.40,873470.39,926705.18
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,756224.88,531048.50,2999970.75,0.00,947875.74,1084435.40,875083.92,930125.67
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,731907.50,538250.00,2893330.75,0.00,922049.36,1084435.40,876113.65,933508.93
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,645693.63,560045.00,2677704.84,0.00,817564.47,1084435.40,874857.49,936747.02
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,625486.69,567907.50,2638398.56,0.00,796083.93,1084435.40,873169.50,939911.74
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,683476.25,478014.44,2646548.00,0.00,874110.15,1084435.40,873187.97,942749.33
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,654333.69,481915.81,2585836.00,0.00,841176.74,1084435.40,872530.40,945659.84
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,565650.75,504524.56,2307202.00,0.00,730819.17,1084435.40,869767.23,948365.77
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,539372.00,510556.53,2266523.88,0.00,700363.58,1084435.40,866523.92,950970.88
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,597679.00,428326.03,2280662.88,0.00,779967.94,1084435.40,864895.21,953482.26
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,575477.44,435819.16,2232603.19,0.00,754763.14,1084435.40,862861.15,955900.87
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,488471.50,457511.41,2038400.75,0.00,643865.53,1084435.40,858889.80,958231.77
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,465563.50,465963.66,1999335.72,0.00,616782.95,1084435.40,854531.01,960503.88
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,516291.25,376321.09,1968101.48,0.00,687381.62,1084435.40,851638.09,962648.81
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,492419.78,383867.53,1925550.75,0.00,658888.96,1084435.40,848323.06,964743.38
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,409181.94,403350.38,1688820.79,0.00,550288.82,1084435.40,843229.49,966788.98
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,391820.59,412772.91,1658037.78,0.00,529613.42,1084435.40,837959.69,968765.84
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,439644.91,322991.50,1679559.31,0.00,597172.23,1084435.40,834108.19,970616.02
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,421132.28,333087.94,1657565.19,0.00,574928.14,1084435.40,829892.46,972467.37
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,339195.13,350418.13,1380988.16,0.00,465416.87,1084435.40,824058.92,974259.45
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,318478.69,356153.75,1339600.35,0.00,439208.17,1084435.40,818002.51,975993.29
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,359581.59,266353.16,1353874.91,0.00,498353.16,1084435.40,813164.22,977634.70
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,334774.72,269404.22,1289552.69,0.00,466326.32,1084435.40,807879.51,979262.00
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,253480.98,286636.56,1045383.69,0.00,354878.87,1084435.40,801080.81,980840.46
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,232743.97,291733.25,1002502.63,0.00,327535.57,1084435.40,793921.34,982406.70
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,270478.06,199470.63,1049067.06,0.00,382463.65,1084435.40,788233.97,983816.99
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,246781.06,202483.27,982061.50,0.00,350725.57,1084435.40,781931.10,985266.53
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,167333.41,220598.17,740879.89,0.00,239047.13,1084435.40,774056.04,986705.07
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,149112.33,228062.22,695066.32,0.00,214085.88,1084435.40,766301.28,988058.49
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,181971.03,135684.34,674950.13,0.00,262529.85,1084435.40,759643.94,989332.11
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,159977.75,139161.78,614193.41,0.00,231996.42,1084435.40,752299.33,990655.90
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,84044.81,158172.70,390394.56,0.00,122491.58,1084435.40,743925.32,991902.81
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,67724.50,167014.22,343561.60,0.00,99200.71,1084435.40,735465.46,993116.99
