#datumDate,datumId,datumValue
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/1Y/F/0.025,0.0159940000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/1Y/F/0.03,0.0210070000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/20Y/F/-0.005,0.0010630000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/20Y/F/-0.01,0.0004150000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/20Y/F/-0.02,0.0000030000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/20Y/F/0.00,0.0038240000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/20Y/F/0.01,0.0347610000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/20Y/F/0.015,0.0902810000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/20Y/F/0.02,0.1825660000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/20Y/F/0.025,0.3028950000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/20Y/F/0.03,0.4441431000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/2Y/F/-0.005,0.0002270000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/2Y/F/-0.01,0.0001100000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/2Y/F/-0.02,0.0000030000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/2Y/F/0.00,0.0008130000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/2Y/F/0.01,0.0079950000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/2Y/F/0.015,0.0164500000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/2Y/F/0.02,0.0261810000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/2Y/F/0.025,0.0363290000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/2Y/F/0.03,0.0466535000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/30Y/F/-0.005,0.0019110000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/30Y/F/-0.01,0.0002810000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/30Y/F/-0.02,0.0000010000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/30Y/F/0.00,0.0067380000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/30Y/F/0.01,0.0581300000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/30Y/F/0.015,0.1223390000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/30Y/F/0.02,0.2645980000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/30Y/F/0.025,0.4675471000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/30Y/F/0.03,0.7209561000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/3Y/F/-0.005,0.0002830000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/3Y/F/-0.01,0.0000860000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/3Y/F/-0.02,0.0000070000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/3Y/F/0.00,0.0009280000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/3Y/F/0.01,0.0113830000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/3Y/F/0.015,0.0245690000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/3Y/F/0.02,0.0397370000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/3Y/F/0.025,0.0554610000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/3Y/F/0.03,0.0714740000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/4Y/F/-0.005,0.0003800000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/4Y/F/-0.01,0.0001180000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/4Y/F/-0.02,0.0000120000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/4Y/F/0.00,0.0012700000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/4Y/F/0.01,0.0154030000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/4Y/F/0.015,0.0330960000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/4Y/F/0.02,0.0536410000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/4Y/F/0.025,0.0751150000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/4Y/F/0.03,0.0971130000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/5Y/F/-0.005,0.0004600000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/5Y/F/-0.01,0.0001205000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/5Y/F/-0.02,0.0000120000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/5Y/F/0.00,0.0016160000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/5Y/F/0.01,0.0178005000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/5Y/F/0.015,0.0414930000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/5Y/F/0.02,0.0675680000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/5Y/F/0.025,0.0950330000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/5Y/F/0.03,0.1233340000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/6Y/F/-0.005,0.0005230000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/6Y/F/-0.01,0.0001430000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/6Y/F/-0.02,0.0000110000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/6Y/F/0.00,0.0019270000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/6Y/F/0.01,0.0228030000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/6Y/F/0.015,0.0489640000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/6Y/F/0.02,0.0804380000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/6Y/F/0.025,0.1139850000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/6Y/F/0.03,0.1487980000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/7Y/F/-0.005,0.0006860000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/7Y/F/-0.01,0.0001505000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/7Y/F/-0.02,0.0000140000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/7Y/F/0.00,0.0022990000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/7Y/F/0.01,0.0244500000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/7Y/F/0.015,0.0539420000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/7Y/F/0.02,0.0905090000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/7Y/F/0.025,0.1300850000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/7Y/F/0.03,0.1715200000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/8Y/F/-0.005,0.0007750000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/8Y/F/-0.01,0.0002180000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/8Y/F/-0.02,0.0000140000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/8Y/F/0.00,0.0026130000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/8Y/F/0.01,0.0261570000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/8Y/F/0.015,0.0582420000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/8Y/F/0.02,0.0995500000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/8Y/F/0.025,0.1451550000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/8Y/F/0.03,0.1933920000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/9Y/F/-0.005,0.0008260000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/9Y/F/-0.01,0.0002360000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/9Y/F/-0.02,0.0000180000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/9Y/F/0.00,0.0028510000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/9Y/F/0.01,0.0280650000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/9Y/F/0.015,0.0621870000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/9Y/F/0.02,0.1074860000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/9Y/F/0.025,0.1586760000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/EUHICPXT/9Y/F/0.03,0.2135430000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/10Y/F/-0.005,0.0015190000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/10Y/F/-0.01,0.0008600000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/10Y/F/-0.015,0.0005070000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/10Y/F/-0.02,0.0003090000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/10Y/F/0.00,0.0027970000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/10Y/F/0.01,0.0112570000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/10Y/F/0.015,0.0239980000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/10Y/F/0.02,0.0491370000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/10Y/F/0.025,0.0887260000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/10Y/F/0.03,0.1389780000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/12Y/F/-0.005,0.0017840000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/12Y/F/-0.01,0.0010410000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/12Y/F/-0.015,0.0006340000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/12Y/F/-0.02,0.0004020000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/12Y/F/0.00,0.0032260000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/12Y/F/0.01,0.0128480000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/12Y/F/0.015,0.0276920000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/12Y/F/0.02,0.0575850000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/12Y/F/0.025,0.1048360000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/12Y/F/0.03,0.1654940000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/15Y/F/-0.005,0.0017590000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/15Y/F/-0.01,0.0009850000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/15Y/F/-0.015,0.0005790000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/15Y/F/-0.02,0.0003540000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/15Y/F/0.00,0.0033280000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/15Y/F/0.01,0.0145840000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/15Y/F/0.015,0.0328090000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/15Y/F/0.02,0.0701940000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/15Y/F/0.025,0.1303420000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/15Y/F/0.03,0.2084290000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/1Y/F/-0.005,0.0003910000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/1Y/F/-0.01,0.0002660000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/1Y/F/-0.015,0.0001760000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/1Y/F/-0.02,0.0001180000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/1Y/F/0.00,0.0005920000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/1Y/F/0.01,0.0015160000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/1Y/F/0.015,0.0025900000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/1Y/F/0.02,0.0045600000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/1Y/F/0.025,0.0078320000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/1Y/F/0.03,0.0121880000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/20Y/F/-0.005,0.0016180000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/20Y/F/-0.01,0.0008970000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/20Y/F/-0.015,0.0005240000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/20Y/F/-0.02,0.0003190000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/20Y/F/0.00,0.0031190000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/20Y/F/0.01,0.0149240000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/20Y/F/0.015,0.0365890000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/20Y/F/0.02,0.0860070000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/20Y/F/0.025,0.1700930000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/20Y/F/0.03,0.2814310000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/2Y/F/-0.005,0.0005820000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/2Y/F/-0.01,0.0003540000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/2Y/F/-0.015,0.0002230000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/2Y/F/-0.02,0.0001450000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/2Y/F/0.00,0.0009950000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/2Y/F/0.01,0.0032780000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/2Y/F/0.015,0.0061610000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/2Y/F/0.02,0.0111840000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/2Y/F/0.025,0.0184930000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/2Y/F/0.03,0.0274250000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/30Y/F/-0.005,0.0014600000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/30Y/F/-0.01,0.0008230000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/30Y/F/-0.015,0.0004910000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/30Y/F/-0.02,0.0003050000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/30Y/F/0.00,0.0027870000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/30Y/F/0.01,0.0141600000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/30Y/F/0.015,0.0396730000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/30Y/F/0.02,0.1125550000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/30Y/F/0.025,0.2516190000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/30Y/F/0.03,0.4423471000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/3Y/F/-0.005,0.0007320000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/3Y/F/-0.01,0.0004540000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/3Y/F/-0.015,0.0002930000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/3Y/F/-0.02,0.0001960000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/3Y/F/0.00,0.0012390000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/3Y/F/0.01,0.0042700000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/3Y/F/0.015,0.0085840000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/3Y/F/0.02,0.0167250000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/3Y/F/0.025,0.0286810000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/3Y/F/0.03,0.0428650000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/4Y/F/-0.005,0.0011280000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/4Y/F/-0.01,0.0007450000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/4Y/F/-0.015,0.0005120000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/4Y/F/-0.02,0.0003630000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/4Y/F/0.00,0.0017970000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/4Y/F/0.01,0.0056460000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/4Y/F/0.015,0.0113030000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/4Y/F/0.02,0.0224900000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/4Y/F/0.025,0.0390400000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/4Y/F/0.03,0.0584550000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/5Y/F/-0.005,0.0014860000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/5Y/F/-0.01,0.0010210000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/5Y/F/-0.015,0.0007280000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/5Y/F/-0.02,0.0005360000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/5Y/F/0.00,0.0022790000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/5Y/F/0.01,0.0067990000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/5Y/F/0.015,0.0137730000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/5Y/F/0.02,0.0282800000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/5Y/F/0.025,0.0497630000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/5Y/F/0.03,0.0746740000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/6Y/F/-0.005,0.0014680000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/6Y/F/-0.01,0.0009660000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/6Y/F/-0.015,0.0006620000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/6Y/F/-0.02,0.0004690000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/6Y/F/0.00,0.0023570000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/6Y/F/0.01,0.0077350000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/6Y/F/0.015,0.0162010000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/6Y/F/0.02,0.0336670000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/6Y/F/0.025,0.0595900000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/6Y/F/0.03,0.0898600000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/7Y/F/-0.005,0.0014990000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/7Y/F/-0.01,0.0009660000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/7Y/F/-0.015,0.0006500000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/7Y/F/-0.02,0.0004520000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/7Y/F/0.00,0.0024570000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/7Y/F/0.01,0.0083810000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/7Y/F/0.015,0.0178170000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/7Y/F/0.02,0.0376180000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/7Y/F/0.025,0.0677230000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/7Y/F/0.03,0.1033990000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/8Y/F/-0.005,0.0015000000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/8Y/F/-0.01,0.0009290000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/8Y/F/-0.015,0.0006000000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/8Y/F/-0.02,0.0004020000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/8Y/F/0.00,0.0025650000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/8Y/F/0.01,0.0093790000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/8Y/F/0.015,0.0200860000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/8Y/F/0.02,0.0419960000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/8Y/F/0.025,0.0758220000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/8Y/F/0.03,0.1165480000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/9Y/F/-0.005,0.0015150000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/9Y/F/-0.01,0.0009040000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/9Y/F/-0.015,0.0005640000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/9Y/F/-0.02,0.0003650000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/9Y/F/0.00,0.0026810000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/9Y/F/0.01,0.0102870000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/9Y/F/0.015,0.0220700000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/9Y/F/0.02,0.0458960000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/9Y/F/0.025,0.0829840000
2016-02-05,ZC_INFLATIONCAPFLOOR/PRICE/USCPI/9Y/F/0.03,0.1287940000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/10Y,0.0112750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/12Y,0.0122000000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/15Y,0.0132500000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/1Y,0.0098500000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/20Y,0.0142750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/25Y,0.0149500000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/2Y,0.0081750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/30Y,0.0156250000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/3Y,0.0081750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/4Y,0.0082750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/5Y,0.0083750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/6Y,0.0086750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/7Y,0.0093000000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/8Y,0.0098750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICP/9Y,0.0106000000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/10Y,0.0112750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/12Y,0.0122000000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/15Y,0.0132500000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/1Y,0.0116250000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/20Y,0.0142750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/25Y,0.0149500000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/2Y,0.0081750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/30Y,0.0156250000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/3Y,0.0081750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/4Y,0.0082750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/5Y,0.0083750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/6Y,0.0086750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/7Y,0.0093000000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/8Y,0.0098750000
2016-02-05,ZC_INFLATIONSWAP/RATE/EUHICPXT/9Y,0.0106000000
