#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,171703.52,121794.59,579279.66,0.00,247716.90,982965.64,707763.82,910674.70
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,154347.78,131318.39,582306.28,0.00,223831.96,982965.64,701027.71,911680.95
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,77589.83,146177.69,361484.41,0.00,113083.72,982965.64,693210.33,912628.76
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,61346.67,157746.50,321808.11,0.00,89858.66,982965.64,685293.35,913551.70
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,84622.12,58034.71,342590.38,0.00,124573.72,982965.64,678031.07,914450.73
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,64109.01,62377.84,307393.68,0.00,94849.54,982965.64,670574.44,915326.77
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8239.47,100863.85,71107.20,0.00,12251.49,982965.64,662263.32,916180.69
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2598.72,120394.72,11375.18,0.00,3883.71,982965.64,653974.55,917021.49
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,982965.64,0.00,0.00
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,982965.64,0.00,0.00
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,982965.64,0.00,0.00
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,982965.64,0.00,0.00
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,982965.64,0.00,0.00
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,982965.64,0.00,0.00
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,982965.64,0.00,0.00
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,982965.64,0.00,0.00
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,78232.95,0.00,78232.95,78232.95,78232.95,78232.95,78232.95,78232.95
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,277446.03,189842.89,1046054.25,0.00,278833.53,278833.53,278833.53,278833.53
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,354612.91,270278.28,1261104.56,0.00,358199.17,358199.17,318952.43,318952.43
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,376989.63,385311.19,1623996.94,0.00,382771.36,382771.36,340687.86,340687.86
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,485464.03,503096.09,1713927.84,0.00,495364.24,495364.24,379072.11,379072.11
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,641011.50,453560.38,2431505.50,0.00,657280.16,657280.16,432986.54,432986.54
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,673797.56,497649.88,2343096.25,0.00,694489.37,694489.37,477835.04,477835.04
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,601213.50,536141.13,2277588.56,0.00,622778.06,694489.37,498473.29,508684.17
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,633082.13,564484.06,2348222.50,0.00,659055.90,694489.37,518488.50,531843.16
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,756378.50,474986.31,2633406.44,0.00,791359.32,791359.32,548730.10,560604.69
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,777747.25,519469.44,2918384.09,0.00,817799.24,817799.24,575575.19,586265.05
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,726768.31,570562.81,3027011.56,0.00,768029.39,817799.24,593034.48,607269.64
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,678085.63,573914.06,2684555.25,0.00,720217.94,817799.24,603719.28,624956.43
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,767945.13,452908.41,2968884.13,0.00,819708.45,819708.45,620122.20,639746.53
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,773950.75,498235.28,3002339.13,0.00,830264.05,830264.05,635107.68,653332.58
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,710769.56,607668.69,2737723.28,0.00,766353.79,830264.05,643933.56,665230.65
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,726973.13,674044.63,2780383.94,0.00,787800.83,830264.05,652989.74,675619.20
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,799525.31,533411.94,2533735.59,0.00,870723.03,870723.03,665599.78,686918.65
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,802548.44,530562.81,2581738.00,0.00,878449.07,878449.07,677496.58,697623.87
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,756729.50,610384.25,3028216.41,0.00,832498.62,878449.07,685701.52,707195.75
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,738046.25,620994.31,2938045.42,0.00,816063.53,878449.07,692261.73,715813.73
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,879750.38,579838.56,3234739.53,0.00,977520.14,977520.14,705525.43,727982.33
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,851391.50,605820.19,3066540.75,0.00,950808.56,977520.14,716774.17,739426.19
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,756501.94,611009.31,2920507.50,0.00,849124.45,977520.14,722577.64,749866.44
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,759540.00,641556.31,2722076.44,0.00,856953.49,977520.14,728339.85,759628.54
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,848704.69,542785.56,3163067.38,0.00,962146.69,977520.14,737264.97,767946.12
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,840413.88,560388.63,2865411.09,0.00,957580.78,977520.14,745813.36,776077.72
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,765363.00,617540.69,2901813.06,0.00,876586.85,977520.14,750800.07,783759.21
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,759935.06,635719.50,3018711.00,0.00,874737.20,977520.14,755212.37,790657.32
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,810659.38,554068.88,3081704.94,0.00,937651.62,977520.14,761284.26,796876.44
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,811859.88,559685.13,3104263.63,0.00,943907.59,977520.14,767553.80,803078.01
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,761277.69,607653.69,2885390.38,0.00,889539.27,977520.14,771477.56,808689.07
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,791488.38,649536.38,2857141.38,0.00,929480.31,977520.14,776396.44,813945.06
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,829777.00,550604.06,3161797.63,0.00,979333.44,979333.44,782513.45,818930.27
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,790015.63,525669.31,2692015.19,0.00,937083.71,979333.44,787036.25,823623.74
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,746973.63,557983.06,2784804.00,0.00,890523.47,979333.44,790009.65,828097.60
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,726811.38,554574.50,3058704.81,0.00,870881.79,979333.44,792270.66,832325.83
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,798047.00,459734.97,3291666.66,0.00,960930.33,979333.44,796719.47,836203.51
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,794410.50,488469.84,3316073.50,0.00,961404.15,979333.44,801090.67,840002.59
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,689618.69,501816.69,2796343.25,0.00,838817.73,979333.44,802066.16,843605.20
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,666029.81,529318.44,2937764.69,0.00,814235.15,979333.44,802372.88,847026.20
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,732445.56,450179.78,3180753.50,0.00,899823.60,979333.44,804692.45,850175.45
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,743269.94,497366.19,3021449.38,0.00,917753.63,979333.44,807407.51,853277.06
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,671828.50,525019.38,2828890.95,0.00,833749.32,979333.44,808025.24,856233.19
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,673537.94,528775.06,3077081.69,0.00,840110.96,979333.44,808760.44,859053.85
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,731517.56,440840.50,3192497.19,0.00,916906.83,979333.44,811105.67,861662.19
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,687330.19,445519.34,2821333.88,0.00,865891.33,979333.44,812306.85,864242.15
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,593352.19,471956.81,2179102.19,0.00,751290.73,979333.44,810997.76,866711.40
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,586790.75,493211.09,2171018.50,0.00,746833.92,979333.44,809622.84,869124.71
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,648952.94,401598.28,2417846.88,0.00,829957.67,979333.44,810022.10,871288.56
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,626385.38,413438.22,2494371.13,0.00,805247.92,979333.44,809924.02,873508.01
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,533197.06,433064.16,2157668.56,0.00,688889.13,979333.44,807564.01,875571.46
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,510845.75,435117.66,2053019.87,0.00,663322.84,979333.44,804802.45,877558.03
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,557679.19,345253.28,2087029.81,0.00,727768.42,979333.44,803352.91,879473.12
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,524033.06,353131.34,1833853.25,0.00,687291.64,979333.44,801209.34,881317.47
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,448533.06,380277.38,1724625.94,0.00,591221.77,979333.44,797401.35,883094.93
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,431316.78,391622.09,1758578.13,0.00,571412.59,979333.44,793332.75,884827.56
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,480889.81,299926.34,1767437.06,0.00,640248.72,979333.44,790683.26,886463.21
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,470073.28,321860.34,1836726.06,0.00,628987.94,979333.44,787902.31,888060.46
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,380412.56,351132.72,1434113.06,0.00,511598.27,979333.44,783180.13,889620.37
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,359760.56,366653.19,1346656.38,0.00,486278.69,979333.44,778191.19,891127.85
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,403008.81,271054.91,1486591.69,0.00,547409.18,979333.44,774499.73,892538.73
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,381142.03,286334.47,1428527.88,0.00,520333.62,979333.44,770365.56,893950.50
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,304522.84,312879.09,1272508.09,0.00,417842.30,979333.44,764723.32,895317.08
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,288590.41,314336.09,1212064.56,0.00,397989.81,979333.44,758952.01,896639.25
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,332373.47,227778.78,1351791.63,0.00,460644.75,979333.44,754436.77,897890.93
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,309730.81,234336.70,1201824.06,0.00,431441.26,979333.44,749515.34,899131.86
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,235562.72,255905.34,985881.50,0.00,329792.92,979333.44,743216.08,900335.53
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,213208.25,257126.72,904681.41,0.00,300043.38,979333.44,736515.81,901529.89
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,249411.47,169379.28,956379.91,0.00,352674.88,979333.44,731210.18,902605.33
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,225077.75,176565.38,991863.81,0.00,319880.79,979333.44,725284.44,903710.70
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,149062.44,197892.69,646098.61,0.00,212945.80,979333.44,717852.48,904807.68
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,134013.73,206314.05,589297.34,0.00,192408.29,979333.44,710575.85,905839.75
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,170968.33,121402.65,578762.63,0.00,246656.24,979333.44,704445.15,906810.97
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,153713.61,130975.36,580534.73,0.00,222912.29,979333.44,697742.43,907820.45
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,77067.09,145945.14,357105.01,0.00,112321.86,979333.44,689958.60,908771.30
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,60961.07,157588.23,320556.63,0.00,89293.84,979333.44,682076.88,909697.19
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,84240.45,57822.14,341760.81,0.00,124011.86,979333.44,674848.98,910599.10
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,63840.44,62256.75,305997.77,0.00,94452.19,979333.44,667427.96,911477.94
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8137.55,100864.72,70258.09,0.00,12099.94,979333.44,659154.65,912334.60
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2575.61,120436.53,11713.41,0.00,3849.17,979333.44,650904.59,913178.09
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,979333.44,0.00,0.00
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,979333.44,0.00,0.00
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,979333.44,0.00,0.00
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,979333.44,0.00,0.00
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,979333.44,0.00,0.00
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,979333.44,0.00,0.00
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,979333.44,0.00,0.00
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,979333.44,0.00,0.00
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,78232.95,0.00,78232.95,78232.95,78232.95,78232.95,78232.95,78232.95
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,277446.03,189842.89,1046054.25,0.00,278833.53,278833.53,278833.53,278833.53
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,354612.91,270278.28,1261104.56,0.00,358199.17,358199.17,318952.43,318952.43
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,376989.63,385311.19,1623996.94,0.00,382771.36,382771.36,340687.86,340687.86
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,485464.03,503096.09,1713927.84,0.00,495364.24,495364.24,379072.11,379072.11
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,641011.50,453560.38,2431505.50,0.00,657280.16,657280.16,432986.54,432986.54
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,673797.56,497649.88,2343096.25,0.00,694489.37,694489.37,477835.04,477835.04
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,601213.50,536141.13,2277588.56,0.00,622778.06,694489.37,498473.29,508684.17
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,633082.13,564484.06,2348222.50,0.00,659055.90,694489.37,518488.50,531843.16
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,756378.50,474986.31,2633406.44,0.00,791359.32,791359.32,548730.10,560604.69
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,777747.25,519469.44,2918384.09,0.00,817799.24,817799.24,575575.19,586265.05
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,726768.31,570562.81,3027011.56,0.00,768029.39,817799.24,593034.48,607269.64
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,678085.63,573914.06,2684555.25,0.00,720217.94,817799.24,603719.28,624956.43
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,767945.13,452908.41,2968884.13,0.00,819708.45,819708.45,620122.20,639746.53
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,773950.75,498235.28,3002339.13,0.00,830264.05,830264.05,635107.68,653332.58
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,710769.56,607668.69,2737723.28,0.00,766353.79,830264.05,643933.56,665230.65
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,726973.13,674044.63,2780383.94,0.00,787800.83,830264.05,652989.74,675619.20
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,799525.31,533411.94,2533735.59,0.00,870723.03,870723.03,665599.78,686918.65
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,802548.44,530562.81,2581738.00,0.00,878449.07,878449.07,677496.58,697623.87
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,756729.50,610384.25,3028216.41,0.00,832498.62,878449.07,685701.52,707195.75
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,738046.25,620994.31,2938045.42,0.00,816063.53,878449.07,692261.73,715813.73
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,879750.38,579838.56,3234739.53,0.00,977520.14,977520.14,705525.43,727982.33
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,851391.50,605820.19,3066540.75,0.00,950808.56,977520.14,716774.17,739426.19
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,756501.94,611009.31,2920507.50,0.00,849124.45,977520.14,722577.64,749866.44
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,759540.00,641556.31,2722076.44,0.00,856953.49,977520.14,728339.85,759628.54
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,848704.69,542785.56,3163067.38,0.00,962146.69,977520.14,737264.97,767946.12
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,840413.88,560388.63,2865411.09,0.00,957580.78,977520.14,745813.36,776077.72
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,765363.00,617540.69,2901813.06,0.00,876586.85,977520.14,750800.07,783759.21
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,759935.06,635719.50,3018711.00,0.00,874737.20,977520.14,755212.37,790657.32
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,810659.38,554068.88,3081704.94,0.00,937651.62,977520.14,761284.26,796876.44
